# Wlen(nm) Transmission Continuum
2.344719259242180215e+03 9.030278972942743509e-01 4.455768849067277548e-01
2.344726754922380678e+03 8.800083179122901722e-01 4.455713306643921956e-01
2.344734328314035793e+03 8.382287134899678582e-01 4.455657130117309239e-01
2.344741791149245728e+03 7.703134795196718843e-01 4.455601716627228259e-01
2.344749253855150528e+03 6.717366920237398675e-01 4.455546247749359590e-01
2.344756716431733821e+03 5.538645623394572448e-01 4.455490723745716419e-01
2.344764191424575529e+03 4.651854210380189647e-01 4.455435051394248114e-01
2.344771783833644804e+03 4.594739219327131363e-01 4.455378447476270876e-01
2.344779245968933083e+03 5.369289260650187412e-01 4.455322759009991973e-01
2.344786707974840738e+03 6.464996621204144311e-01 4.455267016471433639e-01
2.344794169851349125e+03 7.444408556220876161e-01 4.455211220122481386e-01
2.344801631598447784e+03 8.161160949460960490e-01 4.455155370224948563e-01
2.344809226683260476e+03 8.626630186136381440e-01 4.455098466599188844e-01
2.344816697017371553e+03 8.909066954183042508e-01 4.455042443055140522e-01
2.344824158322877338e+03 9.071665314897280341e-01 4.454986433460350614e-01
2.344831619498909731e+03 9.150499526055388966e-01 4.454930371369810738e-01
2.344839080545454181e+03 9.161008189071058183e-01 4.454874257045209895e-01
2.344846651756369738e+03 9.104398889960219066e-01 4.454817260052523764e-01
2.344854144292441106e+03 8.961902172541066358e-01 4.454760801922933444e-01
2.344861604897142115e+03 8.695320739317552450e-01 4.454704531872613615e-01
2.344869065372293335e+03 8.251071255389952341e-01 4.454648210640466677e-01
2.344876525717881577e+03 7.593054952774735966e-01 4.454591838488047850e-01
2.344884071596007743e+03 6.819055546999769346e-01 4.454534767501691084e-01
2.344891587792021710e+03 6.109415914309178630e-01 4.454477868754116998e-01
2.344899047695515492e+03 5.629744098772148098e-01 4.454421344845196362e-01
2.344906507469382177e+03 5.593085824298553721e-01 4.454364771067665929e-01
2.344913967113608578e+03 6.086344291299856657e-01 4.454308147682932706e-01
2.344921486199341871e+03 6.871887290236804446e-01 4.454251022166061391e-01
2.344929027513991969e+03 7.593149609359439722e-01 4.454193676669908619e-01
2.344936486715873798e+03 8.133893792516401211e-01 4.454136905495575394e-01
2.344943945788052588e+03 8.520226014154523853e-01 4.454080085765118047e-01
2.344951404730513786e+03 8.782354107331604709e-01 4.454023217739810359e-01
2.344958895563539500e+03 8.937906015358644263e-01 4.453966057237915832e-01
2.344966463456228212e+03 9.005785220813189440e-01 4.453908258771999695e-01
2.344973921956095182e+03 9.035110350407823399e-01 4.453851246921673446e-01
2.344981380326181807e+03 9.070854988209621217e-01 4.453794187826983220e-01
2.344988838566473532e+03 9.108030233927071340e-01 4.453737081749079563e-01
2.344996299685766189e+03 9.102247900697352234e-01 4.453679905882438339e-01
2.345003895616608588e+03 9.015357538729238396e-01 4.453621648142510603e-01
2.345011353414055066e+03 8.822628821776686836e-01 4.453564402201854455e-01
2.345018811081644799e+03 8.514735769901726758e-01 4.453507110327872831e-01
2.345026268619363691e+03 8.122068091067294882e-01 4.453449772781573612e-01
2.345033726027195826e+03 7.744696415711744830e-01 4.453392389823934150e-01
2.345041296528399016e+03 7.539886179039033687e-01 4.453334089435070919e-01
2.345048781087627958e+03 7.615769454681272643e-01 4.453276404394924115e-01
2.345056238052316075e+03 7.932229809189209613e-01 4.453218886322824477e-01
2.345063694887056954e+03 8.342056053751240041e-01 4.453161323888573664e-01
2.345071151591834223e+03 8.713292156409245814e-01 4.453103717353021906e-01
2.345078689183126698e+03 8.985158912775359497e-01 4.453045440354080342e-01
2.345086204974687007e+03 9.147507539465773441e-01 4.452987286540117107e-01
2.345093661236069238e+03 9.209068783710151473e-01 4.452929548847283647e-01
2.345101117367426468e+03 9.179325500075323774e-01 4.452871768101761552e-01
2.345108573368744146e+03 9.064176349965435975e-01 4.452813944564244508e-01
2.345116076586828513e+03 8.895177531033235940e-01 4.452755710891477259e-01
2.345123625073103540e+03 8.749023652038498966e-01 4.452697081657057687e-01
2.345131080630774704e+03 8.668918597806345439e-01 4.452639130917124821e-01
2.345138536058344016e+03 8.618931882760685337e-01 4.452581138433227559e-01
2.345145991355796923e+03 8.550955721801601905e-01 4.452523104465917481e-01
2.345153458736661833e+03 8.442840591576002973e-01 4.452464934098644411e-01
2.345161041380749339e+03 8.305058706261055912e-01 4.452405822745770791e-01
2.345168496234303802e+03 8.249470179630710165e-01 4.452347665528590404e-01
2.345175950957680470e+03 8.377012935024216178e-01 4.452289467875436002e-01
2.345183405550862972e+03 8.626611038376097440e-01 4.452231230046737043e-01
2.345190860013837209e+03 8.862218076164850578e-01 4.452172952302885789e-01
2.345198429510909591e+03 9.047039347223644334e-01 4.452113733622815039e-01
2.345205908044526041e+03 9.199749171608633258e-01 4.452055185658306824e-01
2.345213362063303521e+03 9.328127149485424541e-01 4.451996789401250210e-01
2.345220815951809982e+03 9.427675559377486358e-01 4.451938354275782883e-01
2.345228269710031327e+03 9.490070110203929765e-01 4.451879880542153889e-01
2.345235800167161415e+03 9.506640908389546452e-01 4.451820765135841018e-01
2.345243316059309109e+03 9.473753038395197335e-01 4.451761724263273434e-01
2.345250769373081766e+03 9.395832528135396045e-01 4.451703135963875901e-01
2.345258222556506098e+03 9.297737542172875846e-01 4.451644510102480967e-01
2.345265675609568007e+03 9.221724062182874437e-01 4.451585846939188351e-01
2.345273165560467078e+03 9.195411206108723423e-01 4.451526855000373373e-01
2.345280720276518878e+03 9.217563907858322692e-01 4.451467314280833087e-01
2.345288172884880169e+03 9.258509651840596266e-01 4.451408540496884503e-01
2.345295625362816736e+03 9.277173766779353015e-01 4.451349730456610199e-01
2.345303077710313573e+03 9.245395186655090969e-01 4.451290884419983884e-01
2.345310529927357038e+03 9.152087582874384175e-01 4.451232002646944852e-01
2.345318116454551728e+03 8.970912714310401714e-01 4.451172022157224295e-01
2.345325572596565053e+03 8.669689382237263375e-01 4.451113035914161520e-01
2.345333024368607312e+03 8.244329581870275536e-01 4.451054048248281880e-01
2.345340476010132988e+03 7.705292932065369582e-01 4.450995025890858714e-01
2.345347927521127531e+03 7.185649804471065938e-01 4.450935969101694201e-01
2.345355470334376150e+03 6.991666330769593651e-01 4.450876152842316857e-01
2.345362968506000925e+03 7.258225174197703300e-01 4.450816655109920972e-01
2.345370419571742332e+03 7.762498777130630856e-01 4.450757496367913069e-01
2.345377870506889849e+03 8.205098294944865867e-01 4.450698304238445702e-01
2.345385321311428470e+03 8.466028418749176332e-01 4.450639078981185603e-01
2.345392818942159010e+03 8.505779687436034742e-01 4.450579447282874135e-01
2.345400360611048654e+03 8.313552150479950331e-01 4.450519430958698175e-01
2.345407810970082664e+03 7.925390039960085176e-01 4.450460107686250444e-01
2.345415261198445023e+03 7.496096209489148121e-01 4.450400752329694565e-01
2.345422711296121633e+03 7.232504717446386344e-01 4.450341365148561823e-01
2.345430162275046769e+03 7.190451857269097857e-01 4.450281938329137543e-01
2.345437748909571837e+03 7.324143484218756939e-01 4.450221396315297562e-01
2.345445198561490542e+03 7.601018861090110823e-01 4.450161915054304251e-01
2.345452648082660289e+03 7.952322784470059469e-01 4.450102403011834129e-01
2.345460097473066526e+03 8.236435373844187557e-01 4.450042860447269710e-01
2.345467546732695610e+03 8.356968148124731544e-01 4.449983287619960759e-01
2.345475086995904348e+03 8.280929276492717817e-01 4.449922955403189384e-01
2.345482582343824106e+03 8.055743092484408674e-01 4.449862951303399372e-01
2.345490031157394242e+03 7.844915743442195666e-01 4.449803289112372884e-01
2.345497479840124015e+03 7.858896498632876870e-01 4.449743597701003583e-01
2.345504928391998874e+03 8.150374682350846056e-01 4.449683877328505788e-01
2.345512418789113326e+03 8.569807244367105836e-01 4.449623791450072474e-01
2.345519962314943768e+03 8.933831825439426666e-01 4.449563249245080399e-01
2.345527410420506840e+03 9.179951527230055808e-01 4.449503443439065120e-01
2.345534858395151787e+03 9.319273591917471844e-01 4.449443609713734094e-01
2.345542306238864057e+03 9.392541777751145515e-01 4.449383748328155086e-01
2.345549753951629100e+03 9.442758210060668844e-01 4.449323859541382542e-01
2.345557329819197093e+03 9.484415354790493025e-01 4.449262911305668089e-01
2.345564785869853949e+03 9.510343331708717152e-01 4.449202898779938686e-01
2.345572233136006162e+03 9.514054636035127466e-01 4.449142929269673252e-01
2.345579680271148391e+03 9.491687764627827484e-01 4.449082933399312045e-01
2.345587127275266084e+03 9.433929536601803889e-01 4.449022911427768512e-01
2.345594650059007108e+03 9.323132304227514933e-01 4.448962251371166299e-01
2.345602157503291437e+03 9.130098911251335325e-01 4.448901687903244473e-01
2.345609604060543461e+03 8.829756666028948375e-01 4.448841589133266661e-01
2.345617050486707285e+03 8.418980880131482492e-01 4.448781465302620308e-01
2.345624496781768357e+03 7.982614359777608914e-01 4.448721316670066761e-01
2.345631965008533825e+03 7.753067888284098652e-01 4.448660965164759062e-01
2.345639525318674714e+03 7.888014974126188461e-01 4.448599843557442535e-01
2.345646971166616368e+03 8.288716333700187899e-01 4.448539622049186293e-01
2.345654416883393878e+03 8.724539991131875505e-01 4.448479376778934347e-01
2.345661862468990421e+03 9.073998523102256852e-01 4.448419108005328138e-01
2.345669307923392353e+03 9.312096906964829612e-01 4.448358815986959147e-01
2.345676856054650671e+03 9.457214224090200183e-01 4.448297667961053081e-01
2.345684334452079838e+03 9.540826565678529603e-01 4.448237060742289972e-01
2.345691779459061763e+03 9.583516394137253647e-01 4.448176700549307250e-01
2.345699224334784503e+03 9.595774852861148618e-01 4.448116318150787118e-01
2.345706669079236235e+03 9.581297796447350024e-01 4.448055913805171735e-01
2.345714159430764084e+03 9.542263815374385505e-01 4.447995116454427356e-01
2.345721693914784282e+03 9.480914023280536673e-01 4.447933937917642466e-01
2.345729138211561349e+03 9.399428494193359240e-01 4.447873469314997386e-01
2.345736582377003288e+03 9.296814195952323168e-01 4.447812979803878464e-01
2.345744026411094183e+03 9.158016174512428886e-01 4.447752469642615725e-01
2.345751470313820846e+03 8.969097212530534602e-01 4.447691939089490898e-01
2.345759036745928825e+03 8.755030790271511876e-01 4.447630390453761184e-01
2.345766493138743499e+03 8.523613284842647131e-01 4.447569715757421216e-01
2.345773936593494000e+03 8.213087714528733985e-01 4.447509125642216121e-01
2.345781379916815695e+03 7.734937877917719140e-01 4.447448516173073685e-01
2.345788823108695851e+03 7.135749233297271621e-01 4.447387887608130752e-01
2.345796328534866916e+03 6.735819455969391800e-01 4.447326731954737156e-01
2.345803844238457259e+03 6.840950389444883095e-01 4.447265472538159958e-01
2.345811286982106139e+03 7.378445549366590139e-01 4.447204788323571578e-01
2.345818729594249817e+03 8.002191417878625757e-01 4.447144086050495715e-01
2.345826172074873284e+03 8.489003116879996202e-01 4.447083365976951530e-01
2.345833615018083947e+03 8.782516488457527970e-01 4.447022623511504569e-01
2.345841191508550310e+03 8.890772701136758771e-01 4.446960772298954589e-01
2.345848633540688297e+03 8.851426642007340639e-01 4.446900000485834448e-01
2.345856075441242865e+03 8.726108390702314033e-01 4.446839211908968914e-01
2.345863517210199916e+03 8.637204655985379897e-01 4.446778406826218388e-01
2.345870958847543534e+03 8.688953101580788596e-01 4.446717585495437719e-01
2.345878472290664831e+03 8.862766959706450676e-01 4.446656159974587963e-01
2.345885976267086335e+03 9.054588993995761337e-01 4.446594794747061874e-01
2.345893417455642521e+03 9.196394935324236908e-01 4.446533926362698508e-01
2.345900858512522518e+03 9.267703527535320340e-01 4.446473042766316275e-01
2.345908299437712230e+03 9.264956562457747902e-01 4.446412144215610707e-01
2.345915747166626716e+03 9.188435912765036129e-01 4.446351174184828836e-01
2.345923315159143840e+03 9.026740147524962010e-01 4.446289203705420245e-01
2.345930755635291462e+03 8.741063873376963000e-01 4.446228262006039489e-01
2.345938195979684224e+03 8.286543447747393154e-01 4.446167306387759921e-01
2.345945636192308484e+03 7.641866073627056055e-01 4.446106337108136075e-01
2.345953076273149691e+03 6.919415759174019076e-01 4.446045354424695839e-01
2.345960590667948509e+03 6.482646566171007541e-01 4.445983748186326801e-01
2.345968089978032822e+03 6.611266407592047978e-01 4.445922251413423343e-01
2.345975529609528166e+03 7.183581555179258116e-01 4.445861230261151653e-01
2.345982969109177702e+03 7.846400875321559720e-01 4.445800196739773114e-01
2.345990408476964603e+03 8.396624937090573226e-01 4.445739151106685161e-01
2.345997853922847298e+03 8.777478712016375528e-01 4.445678042645606620e-01
2.346005420481709734e+03 9.001104069836437516e-01 4.445615927139369150e-01
2.346012859399897025e+03 9.127509089559305844e-01 4.445554846937179727e-01
2.346020298186159835e+03 9.229674735706562272e-01 4.445493755657384249e-01
2.346027736840483158e+03 9.349627649394259832e-01 4.445432653557238045e-01
2.346035175362851987e+03 9.477753117950827866e-01 4.445371540893960360e-01
2.346042683636464062e+03 9.586165693683309508e-01 4.445309843625080970e-01
2.346050185348631203e+03 9.666986047145453842e-01 4.445248188946607226e-01
2.346057623421095741e+03 9.723729457095724449e-01 4.445187046387900076e-01
2.346065061361542575e+03 9.762449193717351870e-01 4.445125894299461478e-01
2.346072499169957609e+03 9.789405465920076876e-01 4.445064732938369678e-01
2.346079936846325381e+03 9.808258484228347118e-01 4.445003562561679056e-01
2.346087505863681145e+03 9.821180850224520142e-01 4.444941301879304918e-01
2.346094944811824462e+03 9.829805043082205929e-01 4.444880101438297704e-01
2.346102382037985080e+03 9.835084989111798626e-01 4.444818905836478984e-01
2.346109819132034318e+03 9.837147565670409932e-01 4.444757702251753151e-01
2.346117256093958531e+03 9.836008287926615301e-01 4.444696490941028588e-01
2.346124751165918497e+03 9.832595842469126213e-01 4.444634792687925939e-01
2.346132262356183219e+03 9.829017548501708390e-01 4.444572953295614637e-01
2.346139698867645166e+03 9.827883699697744779e-01 4.444511720651491693e-01
2.346147135246917969e+03 9.830839698512224833e-01 4.444450481313462209e-01
2.346154571493986623e+03 9.837428802147135665e-01 4.444389235538299121e-01
2.346162007608836575e+03 9.845616512093238182e-01 4.444327983582740949e-01
2.346169559580007899e+03 9.853478258075596408e-01 4.444265770131637927e-01
2.346177011848360053e+03 9.860320847188438487e-01 4.444204371207703397e-01
2.346184447512443057e+03 9.866476709029222691e-01 4.444143102582868710e-01
2.346191883044245060e+03 9.872362863142166711e-01 4.444081828809011703e-01
2.346199318443750144e+03 9.877806688303683025e-01 4.444020550142737669e-01
2.346206793225982892e+03 9.882143792403286220e-01 4.443958941133098195e-01
2.346214320977964235e+03 9.884689819383700726e-01 4.443896889948346085e-01
2.346221755926446804e+03 9.884962657296518795e-01 4.443835598499333295e-01
2.346229190742568335e+03 9.882529697934421264e-01 4.443774303188687269e-01
2.346236625426316095e+03 9.876601211254543156e-01 4.443713004272852873e-01
2.346244059977673714e+03 9.865228892913481262e-01 4.443651702008273308e-01
2.346251587810444107e+03 9.845418039458661008e-01 4.443589626321173269e-01
2.346259060486760063e+03 9.814389871929442011e-01 4.443528001482243694e-01
2.346266494586790031e+03 9.771973517876053617e-01 4.443466691092848309e-01
2.346273928554367103e+03 9.729659514555349942e-01 4.443405378384766569e-01
2.346281362389475817e+03 9.708255673058233670e-01 4.443344063614290129e-01
2.346288809786284219e+03 9.711978733586490442e-01 4.443282634079276372e-01
2.346296361191216874e+03 9.719508988938474481e-01 4.443220343930942562e-01
