# wavelength(nm) flux
2.103544880216125421e+03 1.022130236891981570e+00
2.103551093421680434e+03 1.022643133827947581e+00
2.103557306460466862e+03 1.023135400405436046e+00
2.103563519332481974e+03 1.023572472428831759e+00
2.103569732037723497e+03 1.023938699585539513e+00
2.103575944576189158e+03 1.024241962300832975e+00
2.103582156947876229e+03 1.024497155594651154e+00
2.103588369152781524e+03 1.024700509165901385e+00
2.103594581190904137e+03 1.024817032512471915e+00
2.103600793062240427e+03 1.024792672893807266e+00
2.103607004766788123e+03 1.024584985010720706e+00
2.103613216304544949e+03 1.024194394222904370e+00
2.103619427675507723e+03 1.023675723345500055e+00
2.103625638879675080e+03 1.023119137465195339e+00
2.103631849917043837e+03 1.022609243408831192e+00
2.103638060787611266e+03 1.022187264441859034e+00
2.103644271491375093e+03 1.021839173143354262e+00
2.103650482028333499e+03 1.021512982092836586e+00
2.103656692398483301e+03 1.021148428293610744e+00
2.103662902601821770e+03 1.020698528865481958e+00
2.103669112638346633e+03 1.020133292179397522e+00
2.103675322508056070e+03 1.019428360026417124e+00
2.103681532210946898e+03 1.018550910422949318e+00
2.103687741747016389e+03 1.017460822726707015e+00
2.103693951116262724e+03 1.016134999921757931e+00
2.103700160318683174e+03 1.014595623290782900e+00
2.103706369354275012e+03 1.012909700464081020e+00
2.103712578223035962e+03 1.011150629330760609e+00
2.103718786924963752e+03 1.009349306802732826e+00
2.103724995460055652e+03 1.007474918803305197e+00
2.103731203828308480e+03 1.005464996789046328e+00
2.103737412029720872e+03 1.003287214871303235e+00
2.103743620064290099e+03 1.000986771480346871e+00
2.103749827932013432e+03 9.986776614677743691e-01
2.103756035632888143e+03 9.964782287722437903e-01
2.103762243166911958e+03 9.944397610459339010e-01
2.103768450534082604e+03 9.925265435920874735e-01
2.103774657734397351e+03 9.906626396858858596e-01
2.103780864767853473e+03 9.888039815419885636e-01
2.103787071634449148e+03 9.869794929344306578e-01
2.103793278334181650e+03 9.852794868008436513e-01
2.103799484867047795e+03 9.838113650034605584e-01
2.103805691233046218e+03 9.826555158622723996e-01
2.103811897432173737e+03 9.818403605117028699e-01
2.103818103464427622e+03 9.813378705695353643e-01
2.103824309329806056e+03 9.810745620233984887e-01
2.103830515028305854e+03 9.809550243090887633e-01
2.103836720559925197e+03 9.808940884460943810e-01
2.103842925924661358e+03 9.808469141958500170e-01
2.103849131122511608e+03 9.808236083766770363e-01
2.103855336153473672e+03 9.808825182807910936e-01
2.103861541017545278e+03 9.811062333452522655e-01
2.103867745714723242e+03 9.815703142000650194e-01
2.103873950245005744e+03 9.823188950560598487e-01
2.103880154608390058e+03 9.833593094478141339e-01
2.103886358804873908e+03 9.846741223990029823e-01
2.103892562834454566e+03 9.862351137298084325e-01
2.103898766697129304e+03 9.880061702124605105e-01
2.103904970392895848e+03 9.899371984518150480e-01
2.103911173921751924e+03 9.919632801271377476e-01
2.103917377283694805e+03 9.940222455288341141e-01
2.103923580478722215e+03 9.960867583650887536e-01
2.103929783506831427e+03 9.981838389947662593e-01
2.103935986368020167e+03 1.000372886377195236e+00
2.103942189062285706e+03 1.002690002028646221e+00
2.103948391589625317e+03 1.005098887847814204e+00
2.103954593950037633e+03 1.007490220576684692e+00
2.103960796143519019e+03 1.009736336002921231e+00
2.103966998170067200e+03 1.011761010045507003e+00
2.103973200029679901e+03 1.013566609899020809e+00
2.103979401722354851e+03 1.015192691506226375e+00
2.103985603248089319e+03 1.016638722312312115e+00
2.103991804606880578e+03 1.017820645000362623e+00
2.103998005798726354e+03 1.018606746367038074e+00
2.104004206823624372e+03 1.018906926099691690e+00
2.104010407681571451e+03 1.018739895278043983e+00
2.104016608372566679e+03 1.018224484908335503e+00
2.104022808896605056e+03 1.017508999885442966e+00
2.104029009253686127e+03 1.016700288121912710e+00
2.104035209443807162e+03 1.015843117374108706e+00
2.104041409466964978e+03 1.014949234416750778e+00
2.104047609323157303e+03 1.014035591836581096e+00
2.104053809012382317e+03 1.013136470638872577e+00
2.104060008534636381e+03 1.012289056482452931e+00
2.104066207889917223e+03 1.011514818550661721e+00
2.104072407078223478e+03 1.010814304269906483e+00
2.104078606099551962e+03 1.010176685506740002e+00
2.104084804953899948e+03 1.009592024367435226e+00
2.104091003641264706e+03 1.009052114835006231e+00
2.104097202161644418e+03 1.008540792335117064e+00
2.104103400515036356e+03 1.008031438419861647e+00
2.104109598701438699e+03 1.007501596526931387e+00
2.104115796720847356e+03 1.006949888329539355e+00
2.104121994573260963e+03 1.006396219529962721e+00
2.104128192258677245e+03 1.005868556443369588e+00
2.104134389777093020e+03 1.005393314352750922e+00
2.104140587128506013e+03 1.004995598792243205e+00
2.104146784312913951e+03 1.004702222582542825e+00
2.104152981330314560e+03 1.004540601937674360e+00
2.104159178180704657e+03 1.004532951525184181e+00
2.104165374864081969e+03 1.004689994490794547e+00
2.104171571380444220e+03 1.005010488463188745e+00
2.104177767729789139e+03 1.005488372808342801e+00
2.104183963912113995e+03 1.006119073704023315e+00
2.104190159927415607e+03 1.006894584126269976e+00
2.104196355775693064e+03 1.007790845457907425e+00
2.104202551456942274e+03 1.008762380055690411e+00
2.104208746971161872e+03 1.009749565669307403e+00
2.104214942318348676e+03 1.010688065210503472e+00
2.104221137498500866e+03 1.011512968529792111e+00
2.104227332511615259e+03 1.012164338981848211e+00
2.104233527357689582e+03 1.012599873969538100e+00
2.104239722036721105e+03 1.012806257911246899e+00
2.104245916548708010e+03 1.012798179361718010e+00
2.104252110893647568e+03 1.012607199165639127e+00
2.104258305071537052e+03 1.012271416176020233e+00
2.104264499082374186e+03 1.011831321940512174e+00
2.104270692926156698e+03 1.011329028939148333e+00
2.104276886602881405e+03 1.010807295884368795e+00
2.104283080112546486e+03 1.010307499733073433e+00
2.104289273455149214e+03 1.009865871175125385e+00
2.104295466630686860e+03 1.009507499620319271e+00
2.104301659639157151e+03 1.009241478977464190e+00
2.104307852480557813e+03 1.009062306161695677e+00
2.104314045154886117e+03 1.008956261214633665e+00
2.104320237662139789e+03 1.008904859894534267e+00
2.104326430002316101e+03 1.008881589570367998e+00
2.104332622175412780e+03 1.008847649747341535e+00
2.104338814181427097e+03 1.008753978923427441e+00
2.104345006020356777e+03 1.008551673994990239e+00
2.104351197692199094e+03 1.008210025332434645e+00
2.104357389196952226e+03 1.007737314878240475e+00
2.104363580534612538e+03 1.007190780291519649e+00
2.104369771705178209e+03 1.006662368638365557e+00
2.104375962708647421e+03 1.006243765283714175e+00
2.104382153545016081e+03 1.005990277161375790e+00
2.104388344214283279e+03 1.005902674849280531e+00
2.104394534716445833e+03 1.005935956513664964e+00
2.104400725051501013e+03 1.006032249817670809e+00
2.104406915219447001e+03 1.006158778396818221e+00
2.104413105220281068e+03 1.006320986975717258e+00
2.104419295054000031e+03 1.006538359374104630e+00
2.104425484720602071e+03 1.006808032217385573e+00
2.104431674220084915e+03 1.007093323347612257e+00
2.104437863552446288e+03 1.007342173527230322e+00
2.104444052717682553e+03 1.007508013576307704e+00
2.104450241715791890e+03 1.007554678407299509e+00
2.104456430546771571e+03 1.007455251941858920e+00
2.104462619210619778e+03 1.007198409598562883e+00
2.104468807707333781e+03 1.006797808559977359e+00
2.104474996036910852e+03 1.006291968129590986e+00
2.104481184199347808e+03 1.005731862035495583e+00
2.104487372194643740e+03 1.005164827060808008e+00
2.104493560022795009e+03 1.004624381568285374e+00
2.104499747683799797e+03 1.004127692164509700e+00
2.104505935177654919e+03 1.003675607947452697e+00
2.104512122504358558e+03 1.003252463471847822e+00
2.104518309663907530e+03 1.002829848136711943e+00
2.104524496656300471e+03 1.002378526336831888e+00
2.104530683481533742e+03 1.001882946258713103e+00
2.104536870139605526e+03 1.001346779099373085e+00
2.104543056630512638e+03 1.000787482149685381e+00
2.104549242954253714e+03 1.000228913102390926e+00
2.104555429110825571e+03 9.996936451632448817e-01
2.104561615100225481e+03 9.991858697280214807e-01
2.104567800922451170e+03 9.986701165254677770e-01
2.104573986577500818e+03 9.980800532235504230e-01
2.104580172065371244e+03 9.973692874913069328e-01
2.104586357386060172e+03 9.965645734178780746e-01
2.104592542539564874e+03 9.957725502931478179e-01
2.104598727525883533e+03 9.951330103575857233e-01
2.104604912345012053e+03 9.947559851956006005e-01
2.104611096996950437e+03 9.946823361359024007e-01
2.104617281481694135e+03 9.948818106237312664e-01
2.104623465799241785e+03 9.952804819165461669e-01
2.104629649949590203e+03 9.958000728931186707e-01
2.104635833932737569e+03 9.963871203278865663e-01
2.104642017748680701e+03 9.970149574581661511e-01
2.104648201397417324e+03 9.976642313911300297e-01
2.104654384878945621e+03 9.983088168988182298e-01
2.104660568193262407e+03 9.989229123075136219e-01
2.104666751340365863e+03 9.994922314557815879e-01
2.104672934320252352e+03 1.000005908656376619e+00
2.104679117132920055e+03 1.000437029074003670e+00
2.104685299778367153e+03 1.000739793799756638e+00
2.104691482256590007e+03 1.000869346441094931e+00
2.104697664567586799e+03 1.000802638437778169e+00
2.104703846711355254e+03 1.000546640575582291e+00
2.104710028687892191e+03 1.000142955915940934e+00
2.104716210497195789e+03 9.996744607936731697e-01
2.104722392139262865e+03 9.992580546285723120e-01
2.104728573614091601e+03 9.990089084731065272e-01
2.104734754921679269e+03 9.989923432908051071e-01
2.104740936062023593e+03 9.991999483838496232e-01
2.104747117035121846e+03 9.995683247154274476e-01
2.104753297840971300e+03 1.000021320298688732e+00
2.104759478479570134e+03 1.000500779697574005e+00
2.104765658950915167e+03 1.000971685883541129e+00
2.104771839255004124e+03 1.001416506946966933e+00
2.104778019391834732e+03 1.001833719649210641e+00
2.104784199361405172e+03 1.002233096267644896e+00
2.104790379163710895e+03 1.002616052615670217e+00
2.104796558798751903e+03 1.002954046625799123e+00
2.104802738266524102e+03 1.003193387142492510e+00
2.104808917567025674e+03 1.003292512986385887e+00
2.104815096700253889e+03 1.003262279741689689e+00
2.104821275666206475e+03 1.003173572980712303e+00
2.104827454464880248e+03 1.003126744511277924e+00
2.104833633096273843e+03 1.003210161544468404e+00
2.104839811560384078e+03 1.003476694107013456e+00
2.104845989857208679e+03 1.003942249663687614e+00
2.104852167986745371e+03 1.004592059836973750e+00
2.104858345948990973e+03 1.005383440170755316e+00
2.104864523743943664e+03 1.006244687773286905e+00
2.104870701371600717e+03 1.007076520595556079e+00
2.104876878831959857e+03 1.007766494393724344e+00
2.104883056125017902e+03 1.008223414565394771e+00
2.104889233250773486e+03 1.008418386496537256e+00
2.104895410209223428e+03 1.008399888428808788e+00
2.104901587000365453e+03 1.008265237684228932e+00
2.104907763624196832e+03 1.008109325664239941e+00
2.104913940080715747e+03 1.007985514910689995e+00
2.104920116369918560e+03 1.007892415794918062e+00
2.104926292491803906e+03 1.007781135175819909e+00
2.104932468446369057e+03 1.007578096488053188e+00
2.104938644233610830e+03 1.007218267161220426e+00
2.104944819853527406e+03 1.006674341215075819e+00
2.104950995306116511e+03 1.005966077144571980e+00
2.104957170591375416e+03 1.005146142386502905e+00
2.104963345709301393e+03 1.004269079795161002e+00
2.104969520659891714e+03 1.003352523748390457e+00
2.104975695443145014e+03 1.002346368357583728e+00
2.104981870059057655e+03 1.001135560235683508e+00
2.104988044507627819e+03 9.995930797028337311e-01
2.104994218788852777e+03 9.976623665336524782e-01
2.105000392902730255e+03 9.954139637100928306e-01
2.105006566849257069e+03 9.930295932310723162e-01
2.105012740628432311e+03 9.907180314509976826e-01
2.105018914240251888e+03 9.886184117552523354e-01
2.105025087684714435e+03 9.867525538839804211e-01
2.105031260961816315e+03 9.850448180249185004e-01
2.105037434071556163e+03 9.833795258447358689e-01
2.105043607013931251e+03 9.816544754449448851e-01
2.105049779788938395e+03 9.798127264092286737e-01
2.105055952396576231e+03 9.778585576979572647e-01
2.105062124836841122e+03 9.758630206629140824e-01
2.105068297109731702e+03 9.739523027242678044e-01
2.105074469215244790e+03 9.722758606173644846e-01
2.105080641153378110e+03 9.709503606644623863e-01
2.105086812924128935e+03 9.700220562404923141e-01
2.105092984527494991e+03 9.694609713091686398e-01
2.105099155963474459e+03 9.691735109187943342e-01
2.105105327232063701e+03 9.690283801726405910e-01
2.105111498333260897e+03 9.688917272976458328e-01
2.105117669267063320e+03 9.686656174361761851e-01
2.105123840033469151e+03 9.683118141678647151e-01
2.105130010632474750e+03 9.678445986325641126e-01
2.105136181064078755e+03 9.673014009056316587e-01
2.105142351328277982e+03 9.667233162125555834e-01
2.105148521425070157e+03 9.661648483689774247e-01
2.105154691354453007e+03 9.657122012564490765e-01
2.105160861116423803e+03 9.654744007903094394e-01
2.105167030710980271e+03 9.655437308047989386e-01
2.105173200138119682e+03 9.659580547615556068e-01
2.105179369397839764e+03 9.666930161939898403e-01
2.105185538490138697e+03 9.676808823010124572e-01
2.105191707415011933e+03 9.688346187367954387e-01
2.105197876172459473e+03 9.700603621000023491e-01
2.105204044762477224e+03 9.712564617387561272e-01
2.105210213185063367e+03 9.723140952730225939e-01
2.105216381440215173e+03 9.731395878433357627e-01
2.105222549527930369e+03 9.736985077266743227e-01
2.105228717448207135e+03 9.740499800766965199e-01
2.105234885201040925e+03 9.743339039128406931e-01
2.105241052786431737e+03 9.747111098903978865e-01
2.105247220204375481e+03 9.752986997224259991e-01
2.105253387454869880e+03 9.761393323838614133e-01
2.105259554537913573e+03 9.772047395191379993e-01
2.105265721453502465e+03 9.784126974325270121e-01
2.105271888201635193e+03 9.796484634279435388e-01
2.105278054782308573e+03 9.807953645309088753e-01
2.105284221195521241e+03 9.817730804300661696e-01
2.105290387441269559e+03 9.825676081577123799e-01
2.105296553519551708e+03 9.832346934578919395e-01
2.105302719430365414e+03 9.838749952236207630e-01
2.105308885173707040e+03 9.845994617523471382e-01
2.105315050749575221e+03 9.855045682922144445e-01
2.105321216157967228e+03 9.866590214186401475e-01
2.105327381398880334e+03 9.880925773723154837e-01
2.105333546472312264e+03 9.897882123200166804e-01
2.105339711378260290e+03 9.916912665237083147e-01
2.105345876116723048e+03 9.937383448037372391e-01
2.105352040687696444e+03 9.958833956545753985e-01
2.105358205091178661e+03 9.980954004811305458e-01
2.105364369327167879e+03 1.000334817597779535e+00
2.105370533395660914e+03 1.002544656929462041e+00
2.105376697296655038e+03 1.004674844979754456e+00
2.105382861030148888e+03 1.006716160183883657e+00
2.105389024596138825e+03 1.008707754004279256e+00
2.105395187994623029e+03 1.010709422837968274e+00
2.105401351225598319e+03 1.012757319626687691e+00
2.105407514289063329e+03 1.014828351671620554e+00
2.105413677185014876e+03 1.016835090427676613e+00
2.105419839913450687e+03 1.018661045820353550e+00
2.105426002474368488e+03 1.020217868213367574e+00
2.105432164867765096e+03 1.021483212971453058e+00
2.105438327093638691e+03 1.022493896859539841e+00
2.105444489151986545e+03 1.023310828728082988e+00
2.105450651042806385e+03 1.023991475976050225e+00
2.105456812766095481e+03 1.024584454326717742e+00
2.105462974321851561e+03 1.025132536507181502e+00
2.105469135710071896e+03 1.025669558185829278e+00
2.105475296930754212e+03 1.026213439715083942e+00
2.105481457983896235e+03 1.026763806005687174e+00
2.105487618869495691e+03 1.027306260762929746e+00
2.105493779587548943e+03 1.027819447326760338e+00
2.105499940138055081e+03 1.028280801660657051e+00
2.105506100521010012e+03 1.028670959748934965e+00
