# Wlen(nm) Transmission Continuum
1.931031275882999807e+03 2.833671015930292969e-05 1.794595641989722434e-01
1.931037622465334380e+03 4.135730478493442302e-05 1.794339734071897230e-01
1.931043977552162460e+03 5.468304739770744747e-05 1.794087381051296393e-01
1.931050499709961286e+03 6.569260976566422452e-05 1.793832459912439448e-01
1.931056845944077850e+03 7.182621382284494135e-05 1.793588378698689201e-01
1.931063192076822588e+03 7.145545134882081199e-05 1.793348221032836087e-01
1.931069701739834500e+03 6.457428839358038777e-05 1.793105957729483613e-01
1.931076068243259897e+03 5.288525237743633159e-05 1.792873031884673063e-01
1.931082414027635195e+03 3.911405891228794256e-05 1.792644819867978967e-01
1.931088893526217134e+03 2.595087421870984100e-05 1.792415884533425652e-01
1.931095289362503991e+03 1.529873403635588678e-05 1.792193963864041617e-01
1.931101634798392297e+03 7.940422007508939880e-06 1.791977786843851617e-01
1.931108083674650743e+03 3.605985579648518245e-06 1.791762172988508039e-01
1.931114509301432918e+03 1.414614534304019152e-06 1.791551444766591172e-01
1.931120854388718953e+03 4.597251021660749127e-07 1.791347392057508758e-01
1.931127272184632147e+03 1.126385477371732817e-07 1.791145089259869871e-01
1.931133728059670830e+03 1.791951309580161465e-08 1.790945744617669366e-01
1.931140072798237270e+03 1.567545158690908902e-09 1.790753905501687171e-01
1.931146459055658852e+03 1.282377300585195220e-10 1.790564899368475849e-01
1.931152945636840059e+03 7.010869142878815180e-11 1.790377133338175164e-01
1.931159290026571171e+03 5.148113007905855523e-11 1.790197597064552559e-01
1.931165644287227678e+03 3.033684286251771153e-11 1.790021869191126269e-01
1.931172162032564529e+03 1.523836722862877091e-11 1.789845880744481144e-01
1.931178506073343215e+03 6.853301792864923121e-12 1.789678736529808356e-01
1.931184850012524294e+03 2.410608825574834882e-12 1.789515702796201646e-01
1.931191355112224073e+03 4.735465906177501411e-13 1.789352803426356442e-01
1.931197720938176872e+03 4.381033066512558149e-14 1.789197593576562217e-01
1.931204064528253639e+03 1.641525247696005055e-15 1.789047070576393339e-01
1.931210536578527353e+03 1.530451349444573443e-17 1.788897773737471442e-01
1.931216934620693792e+03 2.250728114327640167e-17 1.788754437779354334e-01
1.931223277861549150e+03 9.831820446839814933e-15 1.788616514653557088e-01
1.931229716403706334e+03 7.318467289529508297e-13 1.788480791109248180e-01
1.931236147120516989e+03 2.030688054660744101e-11 1.788349538608065281e-01
1.931242490012034523e+03 3.060118609357693931e-10 1.788224304464818282e-01
1.931248894587256245e+03 2.998226882648638167e-09 1.788102120795434236e-01
1.931255358437269251e+03 2.076054072938695504e-08 1.787983165427899368e-01
1.931261700979332772e+03 1.067394075695357632e-07 1.787870709342615494e-01
1.931268071128673910e+03 4.402675547896720668e-07 1.787762027905342443e-01
1.931274568570572455e+03 1.526412434725404002e-06 1.787655587499342447e-01
1.931280910763064639e+03 4.571444875553687882e-06 1.787555998514689104e-01
1.931287252853768223e+03 1.212445167024786041e-05 1.787460677101482542e-01
1.931293770693565648e+03 2.894887500925563900e-05 1.787367169542367074e-01
1.931300119362853593e+03 6.296048636471947464e-05 1.787280441103971662e-01
1.931306461103833499e+03 1.258741022075703911e-04 1.787198105237632617e-01
1.931312943463539796e+03 2.332975137546108879e-04 1.787118393557149965e-01
1.931319326778321511e+03 4.036714109624313807e-04 1.787044306128608429e-01
1.931325668169460187e+03 6.559934987094753062e-04 1.786975044775992172e-01
1.931332114589712091e+03 1.006903105073372710e-03 1.786909079794193334e-01
1.931338533009089815e+03 1.467410792578504718e-03 1.786847862501897422e-01
1.931344874050270846e+03 2.038591080834678548e-03 1.786791764597030485e-01
1.931351284071577084e+03 2.708721678927662226e-03 1.786739492738752266e-01
1.931357738054780611e+03 3.452728830467384925e-03 1.786691379032236682e-01
1.931364078745886673e+03 4.231313000417557917e-03 1.786648533476329903e-01
1.931370451908630230e+03 4.991141719356531961e-03 1.786609896731446712e-01
1.931376941915015550e+03 5.670604342302243070e-03 1.786575124423106509e-01
1.931383282255930908e+03 6.206177763633764083e-03 1.786545620084523944e-01
1.931389622494866899e+03 6.537193782584204207e-03 1.786520540119314326e-01
1.931396140194806549e+03 6.614554485852785007e-03 1.786499379957317279e-01
1.931402484580022701e+03 6.411980534681741874e-03 1.786483292987282590e-01
1.931408824468614512e+03 5.933336036286161567e-03 1.786471672456913240e-01
1.931415304254226612e+03 5.216050266512086558e-03 1.786464407797541953e-01
1.931421685717785294e+03 4.331509840269897813e-03 1.786461820645239285e-01
1.931428025255915145e+03 3.376595821292903074e-03 1.786463748342115021e-01
1.931434466667162042e+03 2.454022916193962858e-03 1.786470308932281981e-01
1.931440885668838746e+03 1.649661560244509821e-03 1.786481471413979005e-01
1.931447224856389767e+03 1.016502669028063709e-03 1.786497036097621505e-01
1.931453627433108068e+03 5.687346920658225028e-04 1.786517347077103968e-01
1.931460084432804933e+03 2.860840987953461247e-04 1.786542513543984967e-01
1.931466423269660027e+03 1.279770632599620047e-04 1.786571803941024439e-01
1.931472786551558102e+03 5.026471593336258699e-05 1.786605785802706237e-01
1.931479282009304143e+03 1.761485223769416379e-05 1.786645215180601154e-01
1.931485620495346666e+03 8.750191545606601611e-06 1.786688319984764961e-01
1.931491958879219055e+03 1.640991881182369459e-05 1.786736005675166883e-01
1.931498463540374132e+03 4.588413593887666781e-05 1.786789716138226791e-01
1.931504816533070198e+03 1.140998771328676197e-04 1.786846852236090022e-01
1.931511154565976540e+03 2.471842926569639402e-04 1.786908470321915687e-01
1.931517618874990376e+03 4.715063011863145580e-04 1.786976076165040783e-01
1.931524011382451818e+03 7.971903231066145186e-04 1.787047668597029348e-01
1.931530349064274333e+03 1.201304883425606800e-03 1.787123307695871743e-01
1.931536772560434201e+03 1.622785866124119543e-03 1.787204716462783838e-01
1.931543205043111811e+03 1.972928979267165282e-03 1.787291036864329108e-01
1.931549542373733402e+03 2.162065810179765197e-03 1.787380785560842289e-01
1.931555924596200839e+03 2.136086411130753721e-03 1.787475899976126714e-01
1.931562397514670920e+03 1.902134212306679168e-03 1.787577224729440528e-01
1.931568734493973807e+03 1.524035432471836527e-03 1.787681171575304928e-01
1.931575074981782791e+03 1.093823166668390955e-03 1.787789889504619034e-01
1.931581588796748292e+03 6.987152997289650981e-04 1.787906499778438019e-01
1.931587925424616060e+03 3.957334951041807441e-04 1.788024733292385704e-01
1.931594261950122473e+03 2.020941462985094601e-04 1.788147703915765330e-01
1.931600740654559786e+03 1.083523901652512581e-04 1.788278343758023248e-01
1.931607115165279993e+03 1.073998112288727523e-04 1.788411738159804976e-01
1.931613451339197127e+03 2.218746763293656644e-04 1.788549113209860764e-01
1.931619887250095189e+03 5.209006907142145872e-04 1.788693542537222181e-01
1.931626303715586346e+03 1.123842515097069278e-03 1.788842453519851328e-01
1.931632639537796877e+03 2.178258790497655806e-03 1.788994321439025537e-01
1.931639032193767434e+03 3.814208959993995243e-03 1.789152424461442625e-01
1.931645491075154041e+03 6.095809040409923447e-03 1.789317146609311071e-01
1.931651826545540416e+03 8.987401035983038494e-03 1.789483595807015992e-01
1.931658175485068568e+03 1.234221950945573951e-02 1.789655251703179684e-01
1.931664677243603364e+03 1.593060534071289586e-02 1.789836084559486284e-01
1.931671012362048032e+03 1.948850450513537474e-02 1.790017203412098135e-01
1.931677347377975821e+03 2.276632762312444727e-02 1.790203186078569431e-01
1.931683831965314084e+03 2.556679133354616482e-02 1.790398610608560370e-01
1.931690196986939327e+03 2.776176218303705312e-02 1.790595411246962698e-01
1.931696531650771249e+03 2.928252497735116949e-02 1.790796181140140719e-01
1.931702971461518473e+03 3.011048111907905014e-02 1.791005312510312308e-01
1.931709380419832996e+03 3.026962738295399524e-02 1.791218486198651594e-01
1.931715714731452181e+03 2.981232647623402107e-02 1.791434131618529768e-01
1.931722109303672141e+03 2.880623532037712015e-02 1.791656834777645979e-01
1.931728562660350235e+03 2.732899658987707550e-02 1.791886695048639788e-01
1.931734896619638221e+03 2.546411536972049278e-02 1.792117304262105804e-01
1.931741245491265545e+03 2.329784304804399797e-02 1.792353438955195666e-01
1.931747743708108146e+03 2.091609779913369827e-02 1.792600304472595218e-01
1.931754077314947608e+03 1.840647671865610832e-02 1.792845965713475986e-01
1.931760410819114441e+03 1.585732584304907697e-02 1.793096617281033089e-01
1.931766892766633191e+03 1.335143478847045616e-02 1.793358325124606856e-01
1.931773256817000174e+03 1.096182191569928556e-02 1.793620382509572286e-01
1.931779589968564323e+03 8.753653967643281603e-03 1.793886203489225006e-01
1.931786025154071922e+03 6.778891072895950991e-03 1.794161463087482200e-01
1.931792435125414386e+03 5.071458102404862410e-03 1.794440821081501325e-01
1.931798767924257845e+03 3.649013243836767614e-03 1.794721899630511708e-01
1.931805155885268050e+03 2.513323636200920103e-03 1.795010555924090312e-01
1.931811612239808937e+03 1.648126431067013222e-03 1.795307547754557698e-01
1.931817944685814609e+03 1.022154059130793956e-03 1.795603971997102866e-01
1.931824284959712259e+03 5.952435030669187086e-04 1.795905864550456366e-01
1.931830788159803205e+03 3.229758170136920285e-04 1.796220828748193721e-01
1.931837120252851946e+03 1.618179270732101097e-04 1.796532686775239307e-01
1.931843452243071852e+03 7.405493116087086855e-05 1.796849661449826663e-01
1.931849923017839046e+03 3.060128410962878839e-05 1.797178885159141648e-01
1.931856294624989005e+03 1.124394375768079029e-05 1.797508310045335123e-01
1.931862626262098729e+03 3.585997497967437174e-06 1.797840835701707274e-01
1.931869048287063606e+03 9.526910709927891128e-07 1.798183380404013432e-01
1.931875467801844934e+03 2.000105528071262799e-07 1.798531107781838612e-01
1.931881799085726016e+03 3.003329594023080427e-08 1.798879272434317222e-01
1.931888171897850270e+03 2.770130855518765919e-09 1.799234962314891495e-01
1.931894639783036610e+03 1.323111252511408258e-10 1.799601345853142631e-01
1.931900970713571041e+03 2.424721994323524882e-12 1.799965237482876734e-01
1.931907301541156812e+03 4.215030932008118809e-15 1.800334342783650732e-01
1.931913802876522368e+03 2.081372040021929872e-18 1.800718831866331138e-01
1.931920141145252728e+03 1.168877615417148874e-19 1.801098996576628586e-01
1.931926471619337462e+03 5.348639488029006768e-20 1.801483945907726980e-01
1.931932922678195155e+03 2.063554938360915709e-20 1.801881637944609815e-01
1.931939310380388179e+03 3.597985621242077418e-21 1.802280815338648534e-01
1.931945640500853870e+03 4.701951800813139207e-21 1.802681696604470085e-01
1.931952040819742251e+03 8.004225203349712679e-19 1.803092399959455305e-01
1.931958478418596314e+03 9.341126168885127231e-16 1.803510959286002135e-01
1.931964808185324500e+03 1.139850887103881554e-13 1.803927860357668334e-01
1.931971157300652976e+03 5.078199260999936927e-12 1.804351377713206972e-01
1.931977645259493556e+03 1.103011949788322491e-10 1.804789693829415287e-01
1.931983974672366230e+03 1.388582901944734987e-09 1.805222702544881652e-01
1.931990303982133582e+03 1.147637061903628497e-08 1.805661050912082954e-01
1.931996779040184265e+03 6.924123757604598839e-08 1.806115036419731756e-01
1.932003139961596617e+03 3.276887033718026223e-07 1.806566488437488793e-01
1.932009468917353615e+03 1.263303118898100058e-06 1.807021061313528743e-01
1.932015891706903176e+03 4.155728781141922046e-06 1.807487880027043026e-01
1.932022304052633899e+03 1.199549827678515789e-05 1.807959483200637929e-01
1.932028632654262537e+03 3.089062123792045140e-05 1.808430368346569395e-01
1.932035002711296102e+03 7.203302463966035428e-05 1.808909806551849409e-01
1.932041466945094498e+03 1.540089364947538355e-04 1.809401951893110927e-01
1.932047795192476087e+03 3.044081548221592060e-04 1.809889237036641507e-01
1.932054123336631847e+03 5.602533446886000679e-04 1.810381958593712259e-01
1.932060617354532042e+03 9.675653625981865940e-04 1.810893266009869773e-01
1.932066956531612050e+03 1.579609128862845139e-03 1.811397932302970526e-01
1.932073284321366373e+03 2.453347035292102827e-03 1.811907170578126447e-01
1.932079724540827783e+03 3.647767691084804510e-03 1.812431087361806026e-01
1.932086116671286845e+03 5.225726520592837918e-03 1.812956718958335933e-01
1.932092444106521270e+03 7.254175615168910463e-03 1.813482561602311194e-01
1.932098830063106334e+03 9.799252135758173415e-03 1.814018857200564994e-01
1.932105275611118032e+03 1.291668429871124443e-02 1.814565861709152017e-01
1.932111602691713642e+03 1.663894851230935182e-02 1.815108396339321639e-01
1.932117933920854284e+03 2.096730200951190878e-02 1.815656834212142356e-01
1.932124433350721119e+03 2.587661221094393268e-02 1.816225625155187817e-01
1.932130760076559909e+03 3.131991918028323441e-02 1.816784939355705064e-01
1.932137086699015526e+03 3.723451702174446903e-02 1.817349815609204389e-01
1.932143539302991258e+03 4.355913356172829570e-02 1.817931689091611680e-01
1.932149916260676264e+03 5.024471810368735802e-02 1.818512455111478410e-01
1.932156242528219991e+03 5.724122925608642054e-02 1.819094227467177027e-01
1.932162639337551582e+03 6.449236935973802487e-02 1.819688191443916969e-01
1.932169071243680037e+03 7.194243267436994937e-02 1.820291207960167690e-01
1.932175397156192730e+03 7.953612079359097253e-02 1.820889963925004240e-01
1.932181737705886462e+03 8.721727443969595761e-02 1.821495764441524723e-01
1.932188225025186966e+03 9.494231320410782826e-02 1.822121462148608984e-01
1.932194550582549709e+03 1.026736657195064517e-01 1.822737289196123267e-01
1.932200876036409454e+03 1.103660353455617193e-01 1.823358774796034198e-01
1.932207335974844909e+03 1.179717027962909059e-01 1.823999334609938405e-01
1.932213702806907804e+03 1.254434054978126323e-01 1.824636467387457661e-01
1.932220027905462757e+03 1.327241552226897103e-01 1.825275140456904810e-01
1.932226430516077698e+03 1.397656342764856952e-01 1.825927453326980920e-01
1.932232853828882298e+03 1.465623216431216347e-01 1.826587762499098933e-01
1.932239178572013770e+03 1.531529138612165442e-01 1.827243710434447999e-01
1.932245523389388609e+03 1.596048630512884037e-01 1.827907504548793305e-01
1.932252003648088476e+03 1.659969547012084823e-01 1.828591438424412297e-01
1.932258328035677550e+03 1.723872811192983523e-01 1.829264748588564360e-01
1.932264652319642209e+03 1.787775455444861050e-01 1.829943813690143306e-01
1.932271114537821632e+03 1.851157238916149861e-01 1.830643655558684413e-01
1.932277476296070972e+03 1.913129203472728745e-01 1.831338518672568361e-01
1.932283800224337710e+03 1.972650242537495602e-01 1.832035062244520007e-01
1.932290203580110528e+03 2.028813055006695731e-01 1.832746269137720818e-01
1.932296623352808865e+03 2.081055536011750529e-01 1.833465284332747858e-01
1.932302946925258539e+03 2.128987802295711773e-01 1.834179393660679835e-01
1.932309290952780884e+03 2.172185136218450219e-01 1.834901675466578119e-01
1.932315769205506740e+03 2.210072267179559180e-01 1.835645309108610568e-01
1.932322092422021115e+03 2.241845816008334602e-01 1.836377071444719178e-01
1.932328415534790111e+03 2.266602549356791785e-01 1.837114684988893354e-01
1.932334874973332262e+03 2.283788816007580602e-01 1.837874265809995855e-01
1.932341236714239130e+03 2.293876639188673072e-01 1.838628358995653134e-01
1.932347559470917076e+03 2.299187096804649333e-01 1.839383741644143311e-01
1.932353958511056362e+03 2.304275464087383318e-01 1.840154247389387543e-01
1.932360379801528779e+03 2.314692895875594958e-01 1.840933519605703339e-01
1.932366702201996986e+03 2.334660280195079152e-01 1.841706758533271648e-01
1.932373040377460939e+03 2.365549875895626708e-01 1.842487880347261631e-01
1.932379521683504890e+03 2.405547018090986311e-01 1.843292816460061212e-01
